Session,Method,Missing_Fraction,Replicate,Time,RMSE,R2,PLV,EnvCorr,SpCoh,DTW
session_3,Penalized Spline,0.05,1,0.0016090869903564453,1.3592782185567542,-5.974908877387527,0.7174424026387736,0.002653525097181511,0.03160540658203376,0.7255158990030303
session_3,GPR,0.05,2,1.5903518199920654,0.3488889854476203,-0.18389295284180607,0.9863461713693052,-0.05344384539603915,0.06505650346220897,0.2410557363206068
session_3,Cubic Spline,0.05,2,0.0021619796752929688,0.571500148277895,-2.176659108271389,0.984381712622548,0.03995435692917866,0.009716479484493347,0.3556786098386758
session_3,Penalized Spline,0.05,2,0.0015249252319335938,4.362032537029773,-184.06134711514787,0.9056210620722229,0.013733586718080356,0.015281841262787609,3.5551354192910556
session_3,GPR,0.05,3,1.3439650535583496,0.2616474411602299,-0.1489931199581136,0.9917531602831811,-0.010895424649787724,0.02323479814058137,0.13430490894110284
session_3,Cubic Spline,0.05,3,0.002045154571533203,0.6052142208488043,-5.147558822115796,0.9716360324569182,-0.007719316589633178,0.02596325186339118,0.392052040267471
session_3,Penalized Spline,0.05,3,0.0015380382537841797,1.5435415942779473,-38.987211397143085,0.3270655062989354,-0.038794911638610784,0.03819762498894422,1.1200034099581295
session_3,GPR,0.05,4,1.4445359706878662,0.18111046785428497,-0.2983527585894883,0.996123675049079,0.017353802890213037,0.04283416013402434,0.0855741958676368
session_3,Cubic Spline,0.05,4,0.00225830078125,0.16945865466297752,-0.13666662538548557,0.9968702188560022,-0.005567020784386959,0.030864402137121476,0.14487126983271234
session_3,Penalized Spline,0.05,4,0.0018038749694824219,1.5779937666128077,-97.56351130285078,0.385312220970725,-0.008700114781022733,0.04258895596593029,1.3589820207843661
session_3,GPR,0.1,0,1.5809128284454346,0.1674715900578697,-0.46612491457603356,0.997682627815691,0.08568298072286415,0.021617032217361654,0.1282325643244593
session_3,Cubic Spline,0.1,0,0.004621028900146484,0.26444059522021507,-2.6554844310419723,0.9955424494119578,0.006823803582872021,0.036841664963804505,0.17115089628036972
session_3,Penalized Spline,0.1,0,0.0018601417541503906,4.328545515805216,-978.4283341678981,0.9442280552349711,-0.038385694850081246,0.031018667168542464,3.8966244460438872
session_3,GPR,0.1,1,1.758570909500122,0.5543749833424836,-0.3276995108429719,0.964396446947138,-0.01810003918664911,0.014725114434118423,0.24651805857115003
session_3,Cubic Spline,0.1,1,0.0033719539642333984,3.8689265768390455,-63.665631459564466,0.9407555636952247,0.017623692552169796,0.01072480304359262,3.5022906482314133
session_3,Penalized Spline,0.1,1,0.001837015151977539,6.23496354585369,-166.94241121755164,0.06688806615002581,0.0010073409779542358,0.014915203708007899,4.960168324267103
session_3,GPR,0.1,2,1.6294670104980469,0.3584297409809356,-0.15964642534209128,0.986521545152242,-0.02572531370911649,0.024081889327961514,0.2812024048522733
session_3,Cubic Spline,0.1,2,0.002382040023803711,0.46791325442289927,-0.9762787993971496,0.9854036191028059,0.030847735070905997,0.02969152992156608,0.3327323772373844
session_3,Penalized Spline,0.1,2,0.0024509429931640625,5.888843461527552,-312.02392786800976,0.9209598030116676,-0.02054875560533587,0.003460786546594494,5.227586594618862
session_3,GPR,0.1,3,1.3605759143829346,0.2651666484765852,-0.16504521513099357,0.9923978797230621,-0.05234961890110028,0.010278873264546651,0.22388421978952475
session_3,Cubic Spline,0.1,3,0.0049970149993896484,1.0134036385300897,-16.01648675854826,0.8784086493746124,0.008944695219056427,0.01923934221372451,0.6803831518161926
session_3,Penalized Spline,0.1,3,0.0016589164733886719,6.283203838277461,-653.134838916738,0.7436620916669496,-0.008555647711034358,0.020078154563813268,4.847638058454376
session_3,GPR,0.1,4,1.4631409645080566,0.1894478868275894,-0.3078192135967537,0.996651067880726,0.016819888207743647,0.07312655398931724,0.15671517105849267
session_3,Cubic Spline,0.1,4,0.002398967742919922,0.737281120116642,-18.807716361997183,0.9854481538964202,0.008472055104648846,0.018233456064576974,0.5341053941152871
session_3,Penalized Spline,0.1,4,0.001547098159790039,1.166821886005131,-48.610924003344465,0.8619658038851435,-0.016402862363251735,0.016358838266139517,0.9443265855714545
session_3,GPR,0.15,0,1.2386019229888916,0.15087274421983474,-0.07142012828521649,0.9973232191818281,0.02344657626287283,0.009917111530749288,0.1303946134029463
session_3,Cubic Spline,0.15,0,0.0020890235900878906,0.7900599819582781,-28.380443720222303,0.9699131270275267,0.006802499880902325,0.01401194534792943,0.5894413650077752
session_3,Penalized Spline,0.15,0,0.001589059829711914,9.554583843922638,-4295.9645730625725,0.9049845431715047,-0.031191735456542944,0.023109901779259763,8.627411881762201
session_3,GPR,0.15,1,1.1415119171142578,0.4961631234861457,-0.01497070231518327,0.9710401052450215,0.08688892559033413,0.037691097604056506,0.4246714011106799
